Date,Time,Hdg(°),GSpd(kmh),Sats,RxBt(V),Curr(A),Capa(mAh),RSSI(dB),RQly(%),RSNR(dB),TPWR(mW),FRat,TLat,RFMD,VFrq,VPwr,VChn,VBan,GPS,Alt(m),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,EX3,EX4,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-05-09,15:08:22.820,0.0,0.0,-55,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,245,-12,319,378,1024,-1004,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1656,1684,1493,1619,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:23.020,0.0,0.0,-56,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,297,-97,241,315,1024,-1003,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1618,1654,1451,1644,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:23.220,0.0,0.0,-62,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,390,-335,308,377,1024,-1006,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1650,1684,1335,1690,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:23.420,0.0,0.0,-67,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,434,-368,262,504,1024,-1004,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1628,1746,1319,1711,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:23.620,0.0,0.0,-67,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,435,-438,215,420,1024,-1003,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1605,1706,1285,1713,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:23.820,0.0,0.0,-67,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,375,-447,294,300,1024,-1003,-1024,0,0,0,0,19,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1644,1646,1280,1683,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:24.020,0.0,0.0,-70,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,340,-372,293,219,1024,-1004,-1024,0,0,0,0,19,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1643,1606,1317,1666,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:24.220,0.0,0.0,-68,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,263,-219,487,157,1024,-1004,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1738,1576,1392,1628,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:24.420,0.0,0.0,-68,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,284,-77,396,4,1024,-1004,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1694,1501,1461,1638,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:24.620,0.0,0.0,-68,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,199,-102,596,302,1024,-1007,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1792,1647,1449,1597,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:24.820,0.0,0.0,-68,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,35,-56,824,-257,1024,-1003,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1903,1375,1471,1517,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:25.020,0.0,0.0,-68,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-118,-4,293,-383,1024,-1007,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1643,1313,1497,1443,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:25.220,0.0,0.0,-68,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-189,-58,250,-255,1024,-1006,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1622,1377,1469,1408,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:25.420,0.0,0.0,-68,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-178,-98,464,3,1024,-1003,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1727,1501,1451,1414,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:25.620,0.0,0.0,-62,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,1,2,143,185,1024,-1006,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1570,1590,1500,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:25.820,0.0,0.0,-59,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,6,2,112,181,1024,-1007,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1555,1588,1500,1502,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:26.020,0.0,0.0,-65,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,102,1,304,4,1024,-1006,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1649,1501,1499,1549,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:26.220,0.0,0.0,-65,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,56,2,522,1,1024,-1004,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1755,1500,1500,1527,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:26.420,0.0,0.0,-63,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-8,217,687,-239,1024,-1007,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1836,1384,1604,1497,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:26.620,0.0,0.0,-68,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-394,-132,-135,-854,1024,-1007,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1434,1084,1434,1308,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:26.820,0.0,0.0,-73,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-414,-581,-187,-613,1024,-1004,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1409,1201,1215,1298,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:27.020,0.0,0.0,-75,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-383,-492,-48,-407,1024,-1004,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1477,1302,1258,1313,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:27.220,0.0,0.0,-73,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-274,-375,174,-236,1024,-1007,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1585,1385,1315,1367,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:27.420,0.0,0.0,-73,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-25,-180,433,99,1024,-1004,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1712,1548,1411,1488,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:27.620,0.0,0.0,-73,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-82,-1,105,47,1024,-1004,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1551,1522,1498,1460,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:27.820,0.0,0.0,-71,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,1,-240,561,6,1024,-1007,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1775,1502,1381,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:28.020,0.0,0.0,-70,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,181,-117,314,232,1024,-1004,-1024,0,0,0,0,19,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1653,1613,1443,1588,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:28.220,0.0,0.0,-67,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,121,-140,248,134,1024,-1003,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1621,1565,1430,1559,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:28.420,0.0,0.0,-65,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,178,-189,363,41,1024,-1004,-1024,0,0,0,0,19,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1677,1520,1406,1586,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:28.620,0.0,0.0,-65,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,300,-185,644,11,1024,-1003,-1024,0,0,0,0,17,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1817,1505,1413,1645,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:28.820,0.0,0.0,-65,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,258,274,782,-613,1024,-1003,-1024,0,0,0,0,19,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1883,1201,1631,1625,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:29.020,0.0,0.0,-64,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-285,-402,-276,-934,1024,-1005,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1365,1044,1302,1361,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:29.220,0.0,0.0,-64,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-305,-617,-293,-598,1024,-1006,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1357,1209,1197,1351,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:29.420,0.0,0.0,-66,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-145,-490,83,-477,1024,-1004,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1540,1268,1259,1430,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:29.620,0.0,0.0,-71,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,1,-333,637,-240,1024,-1005,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1812,1383,1336,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:29.820,0.0,0.0,-71,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,114,-90,462,4,1024,-1005,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1726,1501,1455,1555,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:30.020,0.0,0.0,-67,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,101,37,329,8,1024,-1005,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1661,1503,1516,1549,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:30.220,0.0,0.0,-69,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-7,112,131,66,1024,-1006,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1564,1532,1552,1497,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:30.420,0.0,0.0,-68,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-253,-159,-1,-414,1024,-1003,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1500,1298,1421,1377,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:30.620,0.0,0.0,-69,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-297,-231,-50,-398,1024,-1003,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1476,1306,1386,1355,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:30.820,0.0,0.0,-68,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-228,-230,334,-216,1024,-1003,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1665,1396,1386,1390,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:31.020,0.0,0.0,-68,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-64,-283,550,307,1024,-1003,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1769,1649,1360,1469,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:31.220,0.0,0.0,-65,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-98,5,561,146,1024,-1005,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1775,1571,1500,1453,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:31.420,0.0,0.0,-65,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-183,-2,687,-9,1024,-1005,-1024,0,0,0,0,19,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1838,1496,1498,1411,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:31.620,0.0,0.0,-61,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-228,1,268,-352,1024,-1003,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1631,1329,1499,1389,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:31.820,0.0,0.0,-63,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-315,-88,83,-335,1024,-1004,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1540,1337,1456,1347,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:32.020,0.0,0.0,-64,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-364,-341,109,-218,1024,-1004,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1554,1392,1331,1323,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:32.220,0.0,0.0,-64,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-541,-301,151,-512,1024,-1004,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1574,1250,1352,1236,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:32.420,0.0,0.0,-64,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-556,-281,594,-392,1024,-1004,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1791,1309,1361,1229,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:32.620,0.0,0.0,-64,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,143,-107,217,766,1024,-1005,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1606,1874,1446,1569,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:32.820,0.0,0.0,-59,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,380,-155,197,664,1024,-1004,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1596,1824,1423,1685,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:33.020,0.0,0.0,-59,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,521,-442,555,518,1024,-1007,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1772,1752,1283,1754,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:33.220,0.0,0.0,-53,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,608,-696,780,477,1024,-1004,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1882,1732,1159,1796,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:33.420,0.0,0.0,-53,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-124,-361,507,-1,1024,-1004,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1748,1500,1322,1440,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:33.620,0.0,0.0,-53,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-183,-526,455,-431,1024,-1006,-1024,0,0,0,0,19,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1723,1290,1245,1412,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:33.820,0.0,0.0,-52,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-6,410,149,0,1024,-1005,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1573,1500,1698,1498,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:34.020,0.0,0.0,-53,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-213,613,378,-266,1024,-1007,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1685,1371,1797,1396,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:34.220,0.0,0.0,-51,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,-113,90,481,-392,1024,-1005,-1024,0,0,0,0,19,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1741,1306,1534,1445,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:34.420,0.0,0.0,-51,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,0,-201,263,75,1024,-1007,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1628,1536,1400,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:34.620,0.0,0.0,-51,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,3,10,397,75,1024,-1005,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1694,1536,1502,1501,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2024-05-09,15:08:34.820,0.0,0.0,-53,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,,,0,3,258,104,47,1024,-1003,-1024,0,0,0,0,21,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1549,1523,1622,1500,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
